NOTES FOR MIGRATION TEAM,Name,Description,Region,Type,City,Partners,Image 1,Image 2,Image 3,Image 4,Image 5,Library,Shop,Restaurant,Additional Restaurants ,Bar,Gym,Spa,Jacuzzi,Pool,Sauna ,Steam Room,Massage,Elevator,Laundry,Room Service,Meals Available,Food & Drink Description,WiFi,Phone Signal,Capacity,Year Built,Minimum Age,Check in Time,Check Out Time,Inspected by 1,Date 1,Inspection Notes 1,Inspected by 2,Date 2,Inspection Notes 2,Inspected by 3,Date 3,Inspection Notes 3,What we like about this hotel,We think its worth noting,Recommendations,Swooper,What they say about this accommodation,Video URL,FAQs,"Location
(Ground Accommodation only)",Breakfast End Time,"Check in Time
(with ranges)","Check Out Time
(with ranges)"
,Terra Luna Lodge,<p>There are a variety of rooms at Terra Luna. Enquire for more details.&nbsp;</p>,Aysen,Lodge,Puerto Guadal,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,No,No,No,No,No,No,No,FALSE,No,FALSE,,,FALSE,FALSE,,,,,,Harriet,2023-03-01,,Zoe,2021-03-01,,Clo,2020-01-01,,"<ul><li style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty, ); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000; margin: 0px; padding-bottom: 8px;""><a href=""https://www.swoop-patagonia.com/chile/aysen/hotels/mirador-guadal"" target=""_blank""></a>Owner Philippe has&nbsp;<span style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty, ); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;"">designed each lodge individually</span>, resulting in an eclectic mix of accommodation including a boat, treehouses, small cabins and a whole family house.</li><li style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty, ); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000; margin: 0px; padding-bottom: 8px;""><span style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty, ); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;"">Right on the lake</span>, you can happily while away an afternoon&nbsp;<span style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty, ); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;"">swimming</span>&nbsp;with a view of San Valentin across the lake.&nbsp;</li><li style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty, ); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000; margin: 0px; padding-bottom: 8px;"">Despite being a&nbsp;<span style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty, ); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;"">remote lodge</span>, some of the region's best-kept secrets, including the&nbsp;<span style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty, ); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;"">marble caves</span>, are just a drive away</li></ul>","<ul><li>On our visits we have found the service and food to be a bit hit and miss which is why we suggest people book the neighbouring hotel at <a href=""https://www.swoop-patagonia.com/chile/aysen/hotels/mirador-guadal"" target=""_blank"">Mirador de Guadal.</a></li></ul>",,,,,,,,,
,Terrantai,"Centrally located and just a stone's throw from the main street in San Pedro, Terrantai is a really impressive boutique hotel focused on adventure, connection and culture. Built in 1996 the architecture is a fabulous mix of adobe, pebbles and wood and they even have a beautiful little courtyard pool. There is no restaurant here, but there is wine tasting every evening from 7-9pm which provides an excellent opportunity to get to know your fellow guests.",Atacama,Standard Hotel,San Pedro de Atacama,Southbound,https://imgix.swoop-patagonia.com/SWO_3_RTD_terrantai-lodge-andino.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,No,No,No,No,No,No,No,FALSE,No,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
,Territorio,"The most luxurious option in Puerto Madryn - a small hotel of 36 rooms, decorated in simple Patagonian style, with lovely views over the Golfo Nuevo. Cosy fireplaces, big windows and beautiful views make for a lovely base from which to explore the area. If you're feeling lazy you can simply watch the whales cruise by from your bedroom window. The hotel is located on the edge of town, so it's a 20-minute walk or short taxi ride to the bars, restaurants and local tour operators, but arguably worth it for the views and comfort of the property.",Peninsula Valdes,Premium Hotel,Puerto Madryn,Causana Viaje,https://imgix.swoop-patagonia.com/HOTEL_4_Teritorio_RTD_Teritorio_Valdes_.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,No,No,No,No,No,No,No,FALSE,No,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
,The Ritz-Carlton,"Situated just over a kilometre from Costanera Center in Santiago, The Ritz-Carlton offers 5-star accommodations with city views. Guests can enjoy amenities such as an indoor pool, free bikes, and a restaurant. Rooms feature air conditioning, a flat-screen TV, and a private bathroom with free toiletries. A buffet or American breakfast is available daily. The hotel also offers car hire, a business centre, and tour desk services. Santiago International Airport is 23km away, with an airport shuttle service available for a fee.",Santiago,Premium Hotel,Santiago,Southbound,https://imgix.swoop-patagonia.com/SWO_4_RTD_Ritz-Carlton-Santiago.png,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,No,No,No,No,No,No,No,FALSE,No,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
,The Singular Patagonia,"A former cold-storage facility with its own museum, The Singular wins over many on its architectural design alone - in 1996 the Chilean government declared it a 'National Historic Landmark'. At its heart sits a grand and popular restaurant, there's a waterfront spa, and spacious rooms offer impressive views of the Fjord of Last Hope. A great place to recuperate on the way to or from Torres del Paine National Park. ",Torres del Paine,Luxury Lodge,Puero Natales,Southbound,https://imgix.swoop-patagonia.com/SING_5_SING_ALL_Singularlake.jpg,https://imgix.swoop-patagonia.com/SINGULAR_5_RTD_Singular-Hotel-Nightime.JPG,https://imgix.swoop-patagonia.com/SWO_4_Danny_ALL_SingularPatagonia.jpeg,https://imgix.swoop-patagonia.com/SWO_4_Danny_ALL_SingularPatagonia-restaurant.jpeg,https://imgix.swoop-patagonia.com/SWO_4_Danny_ALL_SingularPatagonia-lounge.jpeg,TRUE,TRUE,TRUE,TRUE,TRUE,Included,Included,Included,Included,Included,Included,Included,TRUE,Included,TRUE,"Breakfast, Lunch, Dinner, Snacks",,TRUE,TRUE,114,1915,,15:00:00,11:00:00,Imogen,2024-11-01,,Danny,2023-03-01,,Iain,2019-10-01,,"<ul><li>You step back in time when walking through the doors of what was originally a cold storage plant, built in 1915, but transformed inside to be modern while maintaining many of the original features.</li><li>Despite the building's humble beginnings, your experience is one of total luxury in beautiful rooms with huge windows that overlook the water.</li><li>Taste the finest cuisine of the region at their excellent restaurant which also has sweeping views of the mountains and fjords.</li><li>Enjoy privately run kayak trips and boat excursions to visit nearby glaciers since the hotel has its own boat and kayaks.</li><li style=""--tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;"">The spa is not to be missed - chill in the pool, warm your limbs in the sauna or unwind with one (or more!) of the varied treatments on offer.</li></ul>","<ul><li>The hotel's location, while offering calmness and scenic beauty, does have an 'out of town' feeling.&nbsp;</li></ul>",,Danny Middleton,The Singular's excursions allow you to get off the beaten track and away from the crowds by revealing some of the hidden gems outside of Torres del Paine while still giving you the option to explore within the national park. Definitely make use of the sauna when you're back at the hotel!,,,,,15:00,11:00
,The Singular Santiago,"A boutique hotel, with 63 rooms. It's very well located in the city centre on the lovely streets of the Lastarria neighbourhood. With a rooftop terrace and outdoor pool, you can enjoy beautiful views over the city before returning to your spacious room. If you're looking for a luxurious base for a night or two in Santiago, this is a great option. We love the personalised service and the relaxed, yet elegant feel at one of Santiago’s most attractive and unique hotels.",Santiago,Premium Boutique Hotel,Santiago,Southbound,https://imgix.swoop-patagonia.com/Singular-Santiago.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,No,No,No,No,No,No,No,FALSE,No,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
,Tierra Atacama,"Tierra Atacama's philosophy is to be an 'adventure spa' - somewhere that allows you to explore the breath-taking desert landscape as actively as you please, and return each evening to a peaceful and relaxing retreat. The views from this lodge are the best, by far, in San Pedro, overlooking the oasis garden to volcanic peaks. They also have the top spa and pool facilities in the town. The 'quincho' on Saturday evenings is not to be missed.",Atacama,Luxury Lodge,San Pedro de Atacama,Tierra Hotels,https://imgix.swoop-patagonia.com/TIERRA_4_TIERRA_RTD_Atacama-astronomy.jpg,https://imgix.swoop-patagonia.com/SWO_4_RachelClarke_Relaxing-at-Tierra-Atacama-1.JPG,https://imgix.swoop-patagonia.com/TierraAtacama_4_RTD_Inside.jpg,https://imgix.swoop-patagonia.com/swo_5_danny_tierraatacama_rooms_sky-1.jpg,https://imgix.swoop-patagonia.com/SWO_5_Danny_TierraAtacama_room-view.jpg,TRUE,TRUE,TRUE,FALSE,TRUE,Included,Included,Included,Included,Included,Included,Included,FALSE,Included,FALSE,"Breakfast, Lunch, Dinner, Snacks, Box Lunch",,TRUE,FALSE,64,2008,10,15:00:00,11:00:00,Danny,2025-05-01,,Sydney,2023-10-01,,Peter,2023-03-01,,"<ul><li>The best views, by far, of any hotel in San Pedro with a landscape of volcano peaks, including Licancabor.</li><li>The best spa and pool in the area. There’s a cold water outside pool next to a hot water bath in which to warm up whilst you enjoy the beautiful oasis garden of natural native plants.</li><li>A broad range of half and full-day excursions are offered, with no minimum group sizes. Private vehicle use and excursions are included for guests staying in the suites.</li><li>The quincho every Saturday evening where tables are set around a fire pit with traditional Chilean musicians playing and an incredible BBQ.</li><li>After a couple of days filled with activities, you may feel like simply sitting down to relax by the pool and there is quite simply no better place to do it.</li></ul>",<ul><li>The astronomy tour is not up there with a few rival hotels.&nbsp;</li></ul>,,Peter StanleyJones,I love the fact that during the morning sunrise and evening sunset you get uninterrupted views of the most magical light playing over the panorama of volcanic peaks - a unique view from Tierra Patagonia.,,,,,15:00,11:00
,Tierra de Leyendas,"Perched above the Beagle Channel, Tierra de Leyendas is a cosy 7-room lodge steeped in local lore. Created by Sebastián, a passionate local, the hotel weaves the stories of Tierra del Fuego into every detail. Expect homemade breakfasts, a warm welcome, and personal touches throughout. With garden views, a greenhouse, and an outdoor jacuzzi overlooking the water, it’s a place to slow down and soak in the magic of the world’s southernmost city.",Tierra del Fuego,Boutique Hotel,Ushuaia,Tierra Turismo,https://imgix.swoop-patagonia.com/SWO_4_DavidHilton_ALL_TierradeLeyendas.JPG,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,No,No,No,No,No,No,No,FALSE,No,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
,Tierra Patagonia,"Tierra is one of the most striking buildings in Patagonia, and sits on a bluff above the shores of Lake Sarmiento Constructed of native lenga wood with a living roof, its airy spaces blend seamlessly into the landscape. The 40 rooms of this eco-luxe hotel all offer world-beating views of the Paine massif. There are a number of large suites, as well as interconnected superior rooms that can be joined to make family apartments. Tierra has a superb spa offering a range of treatments, as well as an indoor pool with the same tremendous views to Torres del Paine. After a day's excursions, guests can relax at the bar or dine at the hotel's excellent restaurant. Tierra Patagonia: Essential information: Located on the shores of Lake Sarmiento, with every room designed to offer truly extraordinary views - Wide variety of excursions in Torres del Paine, including the use of a private vehicle - Superb spa facilities and pool offer ultimate relaxation - Some of the best food and wine in the region - Social communal areas make it great for family and friends",Torres del Paine,Luxury Lodge,Torres del Paine,Tierra Hotels,https://imgix.swoop-patagonia.com/TIERRA_4_TIERRA_RTD_building.jpg,https://imgix.swoop-patagonia.com/SWO_4_Felipe_Tierra-Patagonia.jpg,https://imgix.swoop-patagonia.com/Tierra-Patagonia-4-RTD-Suite-fireplace.jpg,https://imgix.swoop-patagonia.com/Tierra-Patagonia-4-RTD-Suite-Bar.jpg,https://imgix.swoop-patagonia.com/Tierra-Patagonia-4-RTD-Suite-living-window.jpg,TRUE,TRUE,TRUE,FALSE,TRUE,Included,Included,Included,Included,Included,Included,Included,FALSE,Included,FALSE,"Breakfast, Lunch, Box Lunch, Dinner, Snacks",,TRUE,FALSE,80,2012,10,15:00:00,11:00:00,Sydney,2024-11-01,,Iain,2024-11-01,,Burnham,2023-04-01,,"<ul><li>Tierra Patagonia is architecturally stunning: from the outside the building blends seamlessly into the landscape, from the inside it offers a light, airy and tranquil space.</li><li>Expansive panoramic views—from so many angles—with a wow factor.&nbsp;</li><li>A broad range of excursions are offered/included, with no minimum group sizes. Private vehicle use and excursions are included for guests staying in the suites.</li><li>They have wonderful communal spaces including a pool &amp; spa.</li><li>5* service - staff are always on hand with personalised assistance.&nbsp;</li><li>The informal atmosphere and communal areas make it a great place to socialise, but there are also plenty of quiet corners to relax.</li></ul>","<ul><li><span id=""docs-internal-guid-e6c15374-7fff-8f0e-eae1-d1275b9b3047""><span style=""font-variant-numeric: normal; font-variant-east-asian: normal; font-variant-alternates: normal; font-variant-position: normal; vertical-align: baseline;"">Tierra is located just outside of the park entrance. </span></span></li><li><span id=""docs-internal-guid-e6c15374-7fff-8f0e-eae1-d1275b9b3047""><span style=""font-variant-numeric: normal; font-variant-east-asian: normal; font-variant-alternates: normal; font-variant-position: normal; vertical-align: baseline;"">Half days are designed to come back to the hotel for lunch which means that you end up doing the same drive twice.</span></span></li></ul>",,Chloe O'Keeffe,"Of all of the luxury lodges in Torres del Paine, Tierra is my favourite. At the end of a day's exploring you still have those incredible views of Lago Sarmiento, the vast steppe, and the Paine Massif to enjoy over dinner, a glass of wine at the bar, or from your enormous bath tub.",https://www.youtube.com/watch?v=5mOPoJT9fKw,,,,15:00,11:00
,Vendaval,"This small and cozy accommodation nestled in the centre of Puerto Natales is just a short hop from the town square, the coastal walk and lots of great restaurants in the town. The 23 comfortable rooms, each equipped with a private bathroom, are great value for money. Up top, the hotel has a terrace and a chill-out lounge area with fantastic views of the city, mountains and water, making it the perfect spot to enjoy before or after your time in Torres del Paine.",Torres del Paine,Standard Hotel,Puero Natales,"Cascada, Chile Nativo, Southbound",https://imgix.swoop-patagonia.com/VENDAVAL_4_VENDAVAL_RTD_VENDAVAL.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,No,No,No,No,No,No,No,FALSE,No,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
,Vira Vira,"<p>Ideally appointed accommodation, overlooking either the estate surrounds or the Liucura River, includes six cosy suites, 12 split-level villas with a separate living room, and a five-bedroom, sole-use Hacienda for up to 10 guests. </p><p>Ensuite bathrooms include a separate bath and walk-in shower. Floor-to-ceiling windows fill the spacious wooden interiors with natural light. </p><p>Each guest unit is individually decorated with a selection of curated objects and richly-textured rugs, wall hangings and fabric.</p>",CL Lakes,Luxury Lodge,Pucon,Birds Chile,https://imgix.swoop-patagonia.com/VV_5_VV_RTD_ViraViraLibrary.jpg,https://imgix.swoop-patagonia.com/VV_5_VV_RTD_VIraViraHeli.jpg,https://imgix.swoop-patagonia.com/VV_5_VV_RTD_ViraViraRafting.jpg,https://imgix.swoop-patagonia.com/SWO_5_Danny_ALL_ViraVira-banner2-1.jpg,https://imgix.swoop-patagonia.com/SWO_5_Danny_ALL_ViraVira-tub.jpg,TRUE,TRUE,TRUE,FALSE,TRUE,Included,Included,Included,Included,Included,Included,Included,TRUE,Included,TRUE,"Breakfast, Lunch, Dinner, Snacks",,TRUE,TRUE,20,2003,,15:00:00,11:00:00,Danny,2025-04-01,,Iain,2024-10-01,,Tomas,2024-10-01,,"<ul><li>It’s the one true 5* all-inclusive option in &amp; around Pucon.</li><li>The tranquil setting allows immediate access to the 'great outdoors' with adventurous activities for all abilities and inclinations.</li><li>The hotel itself is charming and built of native Lenga tree, a warm, sandy wood with woollen throws and private terraces.</li><li>As a Relais &amp; Chateaux, you can expect excellent cuisine with an original, tasty and varied menu (breakfast, lunch and dinner!) with modern twists on local Chilean food traditions.</li><li>The water feature out front is a lovely spot to sit—as birds come &amp; go—and you can enjoy a glass of wine, read a book or just take it all in...</li></ul>","<ul><li>It has a pretty remote feel, with gates to enter, and you'd have no idea that a town is nearby.</li><li>You cannot see the Villarrica volcano from the hotel.</li><li>There is no swimming pool.</li></ul>",,Danny Middleton,"Waking up to the river right outside my window was something special and I loved the comfort of the cosy wooden interiors. After a day of exploring, sinking into one of the outdoor hot tubs by the water felt like proper luxury. And the food? Almost everything came straight from their own greenhouse and cheese factory—fresh, local, and absolutely delicious.",,,,,15:00,11:00
